,text,prod_id,ubp_score
681,teilentrahm milch 92 zuck kaffeeextrak 17 stabilisator e 331 verdickungsmittel e 407,9775,D
682,pouletbrustfleisch 47 schmelzka schmelzsalz e 339 e 452 kochsalz 11 weizenmehl wass rapsol pokel trutenfleisch 8 trutenfleisch wass nitritpokelsalz kochsalz konservierungsstoff e 250 stabilisator e 450 e 451 antioxidationsmittel e 301 e 331 wurz weizenstark teilwei modifizier wurzmischung jodier kochsalz antioxidationsmittel e 331 hef maltodextri traubenzuck,9778,E
683,pouletfleisch 47 wass schmelzka schmelzsalz e 339 e 452 kochsalz 10 weizenmehl rapsol pokel trutenfleisch koch 7 trutenfleisch wass nitritpokelsalz kochsalz konservierungsstoff e 250 wurz stabilisator e 450 e 451 antioxidationsmittel e 301 e 331 weizenstark teilwei modifizier jodier kochsalz wurzmischung antioxidationsmittel e 331 hef maltodextri traubenzuck,9778,E
684,teilentrahm milch 94 zuck kaffeeextrak 08 stabilisator e 331 verdickungsmittel e 407,9785,D
685,forellenfil kochsalz rauch,9786,E
686,forellenfil kochsalz rauch enthal fisch,9786,E
687,forellenfil kochsalz rauch,9786,E
688,forellenfil kochsalz rauch enthal fisch,9786,E
689,konigslach oncorhynchu tshawytscha kochsalz zuck,9792,E
690,konigslach oncorhynchu tshawytscha kochsalz zuck,9792,E
691,dorsch kabeljau gadu morhua wass gratenfrei die gra wurd gross sorgfal entf in ausnahmefall trotzd vorkomm gra enthal,9799,E
692,weichtier veranderlich wichtsanteil 61 riesenkalmar sepia tintenfisch muschel sonnenblumenol surimizubereitung 11 surimi 38 fischfleisch stabilisator sorbitol e 420 e452 polyphospha wass eiweiss stark enthal glu rapsol sojaprotei kochsalz zuck modifizier stark aroma enthal krustentier schmacksverstark e621 e631 e635 farbstoff e160c e120 weinessig enthal sulfi petersilie sauerungsmittel e330 e575 konservierungsmittel e211,9805,C
693,joghur mild milch milchprotei nahrungsfa oligofructo inulin11,9807,D
694,kartoffelzubereitung 80 wass kartoffelflock emulgator mono diglycerid speisefettsaur weizenmehl kochsalz reismehl kurkumaextrak farb,9813,E
695,seehech wass schutzglasur seehech merlucciu spp fang sudostatlantik schleppnetz,9815,E
696,dorsch gadu morhua 70 paniermehl weizenmehl weizenstark weizenglu kartoffelstark maismehl kochsalz molkenproteinkonzentra rapsol weizenmehl wass gratenfrei die gra wurd gross sorgfal entf in ausnahmefall trotzd vorkomm gra enthal,9818,E
697,kartoffelzubereitung 70 wass kartoffelflock emulgator e 471 weizenmehl kochsalz naturlich arom reismehl,9820,E
698,teilentrahm milch 3 fett 84 zuck weizengriess 45 sultani 3 weizenstark verdickungsmittel johannisbrotkernmehl e 407 aroma,9842,E
699,hartweizendu wass spina 11 ricotta kas 9 eier 7 freilandhaltung paniermehl weizenmehl wass kochsalz hef mascarpo kas rapsol kas zwiebel streuwurz jodier kochsalz musebouillo wurz,9848,E
700,milch rahm retenta annatto ferm salz,9874,E
701,eierteigwar koch 40 hartweizengriess wass eier bodenhaltung 135 kochsalz cherrytoma 18 mozzarella 16 rapsol weinessig wass tomatenflock trock parmigiano reggiano cashewk tomatenkonzentra zuck streuwurz krau knoblauch kochsalz wurzzubereitung wurzextrak,9875,D
702,salatsauc french 23 wass sonnenblumenol alkoholessig senf zwiebel eigelb eier bodenhaltung kochsalz musebouillo hefeextrak verdickungsmittel e 415 petersilie naturlich arom maiskor 18 mai zuck kochsalz karott 18 endivie 17 endivie krau 8 chicoré rot 8 zuckerhu 8 kann enthal sellerie,9876,E
703,salatsauc 24 wass sonnenblumenol senf tafelessig eigelb eier freilandhaltung kochsalz jodier zuck zwiebel streuwurz hefeextrak wurz verdickungsmittel xantha wurzzubereitung musemischung lauch peperoni pastinak karott toma 19 zuckerhu gurk 12 endivie glatt cicorino rosso karott 7 endivie krau,9879,E
704,milch kochsalz mikrobiell lab sauerungsmittel citronensaur,9889,E
705,magermilch rahm kochsalz sauerungsmittel milchsaur,9894,E
706,fettgehal wenig 20 verhaltni bindegeweb fleischeiweiss wenig 15,9898,E
707,thonzubereitung 55 tho 53 essiggurk 19 gurk branntweinessig zuck kochsalz mayonnai sonnenblumenol tafelessig wass eigelb eier bodenhaltung senf jodier kochsalz verdickungsmittel e 415 weissweinessig zitronensaf toastbro 45 weizenmehl wass sauerteig weizenmehl zuck rapsol hef kochsalz emulgator e 471 e 481 sojamehl konservierungsstoff e 282 ech bonito katsuwonu pelami wildfang indisch ozea,9908,D
708,fettgehal wenig 7 verhaltni bindegeweb fleischeiweiss wenig 12,9909,E
709,toastbro 49 weizenmehl wass weizensauerteig weizenmehl wass zuck rapsol hef kochsalz emulgator mono diglycerid speisefettsaur natriumstearoyl2lactyla sojamehl konservierungsstoff calciumpropiona mehlbehandlungsmittel ascorbinsaur salami 18 schweinefleisch speck rindfleisch schweiz nitritpokelsalz kochsalz konservierungsstoff natriumnitri gluco antioxidationsmittel natriumascorba arom margari dreiviertelfett rapsol wass rapsol har emulgator mono diglycerid speisefettsaur kochsalz karottensaftkonzentra farb zitronensaftpulv naturlich aroma cornicho gurk zuck kochsalz tafelessig wurzextrak hartka 9,9911,E
710,dressing balsamico 26 wass aceto balsamico weissweinessig traubenmostkonzentra farbstoff e 150d olivenol sonnenblumenol zuck proteinhydrolysa rap kochsalz naturlich arom verdickungsmittel e 415 endivie krau rot eisbergsala mozzarella kas 13 cherrytoma 13 gru oliv wass kochsalz sauerungsmittel milchsaur endivie rucola,9915,E
711,sandwichbro 58 weizenmehl wass sonnenblumenol magermilchpulv hef weizenprotei eier bodenhaltung jodier kochsalz emulgator e 471 milchzuck zuckerrubenfa rstenmalzmehl milchprotei zuck mehlbehandlungsmittel ascorbinsaur thonzubereitung 26 tho 43 sonnenblumenol wass eigelb eier bodenhaltung senf tafelessig weissweinessig jodier jodier kochsalz verdickungsmittel e 415 zitronensaftkonzentra salatmayonnai sonnenblumenol wass tafelessig eigelb eier bodenhaltung verdickungsmittel modifizier wachsmaisstark guarkernmehl e 415 jodier kochsalz zuck farbstoff caroti essiggurk gurk zuck kochsalz tafelessig wurzextrak ech bonito katsuwonu pelami pazifisch ozea wildfang,9920,D
712,eisbergsala salatsauc swee chili 23 wass sonnenblumenol zuck tafelessig konservierungsstoff schwefeldioxid peperoni jodier kochsalz sesamol sesamsam hefeextrak verdickungsmittel e 415 guarkernmehl knoblauch ingw paprika poul 13 pouletfleisch schweiz schmacksverstark mononatriumglutama kochsalz wurz dextro edamam sojaboh lattich anana 8 antioxidationsmittel ascorbinsaur,9925,E
713,pouletfleischerzeugni 48 pouletfleisch brasilie wass paniermehl weiz wurzzubereitung weiz stabilisator e 450 hefeextrak saccharo wurz rapsol jodier kochsalz sandwichbro 39 weizenmehl wass hef rapsol eier bodenhaltung milchpulv molkenpulv traubenzuck jodier kochsalz weizenkleb butt mehlbehandlungsmittel ascorbinsaur krauterjoghurtsauc 14 sonnenblumenol wass joghur 18 weissweinessig eigelb eier bodenhaltung petersilie verdickungsmittel e 415 modifizier wachsmaisstark wurzzubereitung emulgator e 471 e 472b zuck senf jodier kochsalz knoblauch zitronensaftkonzentra,9928,E
714,schweinefleisch rindfleisch wass kochsalz wurzmischung enthal soja senf traubenzuck glucosesirup jodier kochsalz antioxidationsmittel ascorbinsaur e 331 konservierungsstoff e 262 hull schweinedarm,9950,E
715,spezialbro 48 weizenmehl wass toma toma halbgetrock 8 olivenol jodier kochsalz weizenkleb hef oregano krau zuck wurz rstenmalzmehl acerolafruchtpulv toma 17 mozzarella kas 17 salatmayonnai basilikum rapsol wass basilikum 8 eigelb bodenhaltung tafelessig verdickungsmittel e 415 modifizier wachsmaisstark senf zitronensaftkonzentra antioxidationsmittel kaliummetabisulfi jodier kochsalz milchprotei lollosala gru 7 zubereitung balsamicoessig traubenmo weinessig farbstoff e 150d antioxidationsmittel schwefeldioxid modifizier wachsmaisstark verdickungsmittel e 415,9952,E
716,weizenbro toma 48 weizenmehl wass toma toma halbgetrock 8 olivenol jodier kochsalz weizenkleb hef krau oregano rstenmalzmehl zuck wurz toma 17 mozzarella kas 17 salatmayonnai basilikum rapsol wass basilikum 8 eigelb bodenhaltung tafelessig verdickungsmittel modifizier wachsmaisstark e 415 senf zitronensaftkonzentra antioxidationsmittel kaliummetabisulfi jodier kochsalz milchprotei lollosala gru 7 zubereitung aceto balsamico weinessig traubenmostkonzentra farbstoff e 150d antioxidationsmittel schwefeldioxid zuck glukosefruktosesirup verdickungsmittel modifizier wachsmaisstark e 415,9952,E
717,broccoli,9955,B
718,mango antioxidationsmittel e 302 citronensaur,9961,C
719,broccoli,9962,B
720,blumenkohl,9966,B
721,hell weizenbro 35 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur rauchlach 29 lach kochsalz transglutamina léeuberzug wass glucosesirup kochsalz liermittel e 407 johannisbrotkernmehl zuck zitronenmayonnai rapsol wass eigelb eier bodenhaltung olivenol zitronenextrak tafelessig verdickungsmittel modifizier wachsmaisstark e 415 zuck jodier kochsalz zitronenschal 05 sauerungsmittel citronensaur konservierungsstoff e 202 zitronensaftkonzentra milchprotei streuwurz zwiebel 45 meerrettichmouss 35 wass rapsol palmkernol meerrettich 12 konservierungsstoff natriummetabisulfi zuck magermilchpulv modifizier kartoffelstark aroma zitronensaftkonzentra emulgator e 471 e 472b sojalecithi sauerungsmittel apfelsaur ascorbinsaur citronensaur konservierungsstoff e 202 e 211 kaper 1 petersilie 1 atlantisch lach salmo salar norweg zuch,9969,D
722,hell weizenbro 35 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur rauchlach 29 lach kochsalz transglutamina léeuberzug wass glukosesirup kochsalz liermittel e 407 johannisbrotkernmehl zuck salatmayonnai zitro rapsol wass eigelb eier bodenhaltung zubereitung olivenol zitronenextrak tafelessig verdickungsmittel modifizier wachsmaisstark e 415 zuck jodier kochsalz zitronenschal 05 sauerungsmittel citronensaur konservierungsstoff e 202 zitronensaftkonzentra milchprotei streuwurz zwiebel 45 meerrettichmouss 35 wass meerrettich 15 antioxidationsmittel citronensaur konservierungsstoff natriummetabisulfi rapsol kokosol har zuck magermilchpulv emulgator e 471 e 472b sojalecithi modifizier kartoffelstark aroma sauerungsmittel apfelsaur ascorbinsaur citronensaur konservierungsstoff e 202 e 211 zitronensaftkonzentra kaper 1 petersilie 1 atlantisch lach salmo salar norweg zuch,9969,D
723,wass sonnenblumenol alkoholessig senf zwiebel eigelb bodenhaltung kochsalz bouillo hefeextrak verdickungsmittel e 415 petersilie naturlich arom,9972,E
724,wass sonnenblumenol alkoholessig senf zwiebel eigelb freilandhaltung kochsalz zuck streuwurz hefeextrak petersilie naturlich arom verdickungsmittel e 415,9972,E
725,hell weizenbro 28 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur hinterschink 28 schweinefleisch schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 stabilisator e 450 e 451 traubenzuck antioxidationsmittel e 301 wurzextrak léeuberzug wass glucosesirup verdickungsmittel johannisbrotkernmehl e 407 kochsalz zuck mayonnai 9 sonnenblumenol wass eigelb eier bodenhaltung senf zuck tafelessig jodier kochsalz verdickungsmittel e 415 zitronensaftkonzentra toma eiproduk eier bodenhaltung 6 eiweiss eigelb modifizier maisstark antioxidationsmittel citronensaur essiggurk 3 gurk branntweinessig kochsalz zuck wurzextrak petersilie 1,9977,E
726,kalbfleisch 36 schweinefleisch wass speck jodier kochsalz milcheiweiss milchzuck wurzmischung traubenzuck antioxidationsmittel citronensaur stabilisator e 450 hull schweinedarm,9978,E
727,kalbfleisch 36 schweinefleisch wass speck jodier kochsalz milcheiweiss milchzuck wurzmischung traubenzuck antioxidationsmittel citronensaur stabilisator e 450 hull schweinedarm enthal milch,9978,E
728,eizubereitung 35 eier bodenhaltung 71 mayonnai sonnenblumenol wass eigelb eier bodenhaltung senf weissweinessig tafelessig jodier kochsalz zitronensaf verdickungsmittel e 415 joghur streuwurz zwiebel schnittlauch kochsalz reisstark wurz hell weizenbro 26 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur eiproduk eier bodenhaltung 24 eiweiss eigelb modifizier maisstark antioxidationsmittel citronensaur léeuberzug wass glucosesirup verdickungsmittel johannisbrotkernmehl e 407 kochsalz zuck schnittlauch,9980,E
729,thonerzeugni 47 tho 60 pflanzenmargari palmol rapsol wass emulgator e 471 kochsalz rapsol sonnenblumenol wass tafelessig citrusfa kochsalz senf musebouillo konservierungsstoff e 202 eigelbpulv eier bodenhaltung modifizier maisstark maltodextri hell weizenbro 31 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur léeuberzug wass glucosesirup kochsalz liermittel johannisbrotkernmehl e 407 zuck zwiebel 2 petersilie 08 paprika ech bonito katsuwonu pelami wildfang indisch ozea,9983,D
730,hell weizenbro 32 weizenmehl wass hef rapsol weizenprotei jodier kochsalz tafelessig zuck sauerteig trock weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur salami 2 sor 27 schweinefleisch rindfleisch speck schwar schweiz jodier kochsalz wurz senf traubenzuck antioxidationsmittel e 301 e 331 nitritpokelsalz kochsalz konservierungsstoff e 250 maltodextri zuck arom schmacksverstark mononatriumglutama konservierungsstoff e 252 léeuberzug wass glucosesirup kochsalz liermittel johannisbrotkernmehl e 407 zuck eiproduk eier bodenhaltung 8 eiweiss eigelb modifizier maisstark antioxidationsmittel citronensaur mayonnai 8 sonnenblumenol wass eigelb eier bodenhaltung senf zuck tafelessig jodier kochsalz verdickungsmittel e 415 zitronensaftkonzentra essiggurk 7 gurk tafelessig kochsalz zuck wurzextrak,9985,E
731,toastbro 32 weizenmehl wass rapsol hef weizenprotei tafelessig jodier kochsalz zuck sauerteig weiz rstenmalzmehl mehlbehandlungsmittel ascorbinsaur thonzubereitung tho ech bonito katsuwonu pelami 50 sonnenblumenol essiggurk joghur tafelessig eigelb eier bodenhaltung modifizier kartoffelstark wass kochsalz senf wurzmischung schmacksverstark mononatriumglutama verdickungsmittel e 415 sauerungsmittel citronensaur rauchlach 16 atlantisch lach salmo salar kochsalz fischeiweiss meerrettichzubereitung palm sonnenblum rapsol wass meerrettich eigelb eier bodenhaltung tafelessig modifizier maisstark sauerungsmittel milchsaur citronensaur verdickungsmittel e 415 streuwurz senf emulgator e 471 aroma molkenerzeugni antioxidationsmittel natriummetabisulfi zwiebel kaper mayonnai sonnenblumenol eigelb eier bodenhaltung tafelessig kochsalz senf verdickungsmittel e 415 sauerungsmittel citronensaur wurzextrak paprika,9988,D
732,hartweizengriess eier 18 freilandhaltung,9989,E
733,gru boh 100,9991,B
734,weizenmehl wass butt 16 rapsol hef kochsalz jodier saureregulator natriumhydroxid molkenpulv magermilchpulv weizenquellmehl gluco weizenstark malzmehl aus rst mehlbehandlungsmittel ascorbinsaur,9992,E
735,weizenmehl wass butt 16 rapsol hef kochsalz jodier saureregulator natriumhydroxid molkenpulv magermilchpulv weizenquellmehl gluco weizenstark malzmehl rst mehlbehandlungsmittel ascorbinsaur kann nuss eier soja sesam enthal,9992,E
736,eizubereitung 33 eier bodenhaltung 45 sonnenblumenol essiggurk joghur tafelessig wurzmischung modifizier kartoffelstark milchprotei senf schmacksverstark mononatriumglutama verdickungsmittel guarkernmehl e 415 sauerungsmittel citronensaur toastbro 28 weizenmehl wass rapsol hef weizenprotei tafelessig jodier kochsalz zuck rstenmalzmehl mehlbehandlungsmittel ascorbinsaur zubereitung schink 22 schink 45 schweinefleisch schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 maltodextri traubenzuck wurz stabilisator e 450 e 451 zuck antioxidationsmittel e 301 e 331 wurzextrak schmacksverstark mononatriumglutama aroma sonnenblumenol essiggurk joghur tafelessig eigelb eier bodenhaltung wurzmischung modifizier kartoffelstark schmacksverstark mononatriumglutama senf verdickungsmittel e 415 sauerungsmittel citronensaur schink 7 schweinefleisch schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 maltodextri traubenzuck wurz stabilisator e 450 e 451 zuck antioxidationsmittel e 301 e 331 wurzextrak schmacksverstark mononatriumglutama aroma stangenei 4 eiweiss eigelb eier bodenhaltung modifizier maisstark antioxidationsmittel citronensaur spargel antioxidationsmittel citronensaur toma schwarz oliv sauerungsmittel milchsaur stabilisator e 579 petersilie,9995,E
737,eizubereitung 33 eier bodenhaltung 45 rapsol wass eigelbpulv eier bodenhaltung maisstark inuli zichorie senf tafelessig jodier kochsalz zuck essiggurk joghur streuwurz schmacksverstark mononatriumglutama verdickungsmittel guarkernmehl e 415 sauerungsmittel citronensaur modifizier kartoffelstark toastbro 28 weizenmehl wass rapsol hef weizenprotei tafelessig jodier kochsalz zuck rstenmalzmehl mehlbehandlungsmittel ascorbinsaur zubereitung schink 27 schink 45 schweinefleisch schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 stabilisator e 450 e 451 zuck antioxidationsmittel e 301 e 331 glukosesirup gluko wurzextrak schmacksverstark mononatriumglutama rauch rapsol wass eigelbpulv eier bodenhaltung maisstark inuli zichorie senf tafelessig jodier kochsalz zuck essiggurk joghur modifizier kartoffelstark streuwurz enthal schmacksverstark mononatriumglutama schink 7 schweinefleisch nitritpokelsalz kochsalz konservierungsstoff e 250 stabilisator e 450 e 451 zuck antioxidationsmittel e 301 e 331 glukosesirup gluko wurzextrak schmacksverstark mononatriumglutama rauch stangenei 4 eiweiss eigelb eier bodenhaltung modifizier maisstark antioxidationsmittel citronensaur spargel antioxidationsmittel citronensaur toma schwarz oliv sauerungsmittel milchsaur stabilisator e 579 petersilie,9995,E
